,keyword,date,text
23,サニックス,Thu Feb 07 11:58:42 +0000 2019,RT @insencemoon: サニックス杯SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019（男子）3月14日～17日　（女子）25日～26日@福岡県宗像市グローバルアリーナ既に出場が決まってる、東福岡や東海…
24,サニックス,Thu Feb 07 11:51:06 +0000 2019,RT @kiirokurokuro: ☆TLチーム公式インスタフォロワー数（ワイ調べ）トヨタ 6233Nコム 5268ヤマハ 4281キヤノン 2967クボタ 2910相模原 2390Honda 2117ドコモ 2061リコー 2054サニックス 2052…
25,サニックス,Thu Feb 07 11:40:48 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
26,サニックス,Thu Feb 07 11:31:17 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
27,サニックス,Thu Feb 07 11:29:08 +0000 2019,RT @insencemoon: サニックス杯SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019（男子）3月14日～17日　（女子）25日～26日@福岡県宗像市グローバルアリーナ既に出場が決まってる、東福岡や東海…
28,サニックス,Thu Feb 07 11:23:57 +0000 2019,RT @hanul2206: これ。2019 カップ戦◆プールAサントリーパナソニックホンダ日野栗田工業清水建設◆プールBヤマハNTTコム東芝宗像サニックスNTTドコモ九州電力◆プールCトヨタクボタキヤノンコカ・コーラ三菱重工相模原…
29,サニックス,Thu Feb 07 11:02:34 +0000 2019,サニックス杯 3/14～3/17とあるな。
30,サニックス,Thu Feb 07 11:00:41 +0000 2019,サニックス杯行きたい！(なお場所)
31,サニックス,Thu Feb 07 11:00:01 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
32,サニックス,Thu Feb 07 10:59:28 +0000 2019,RT @Yo_1_2011: ジャパンラグビー トップリーグカップ2019（仮称）　プール組分け 1/2プールＡサントリーパナソニックHonda日野栗田工業清水建設プールＢヤマハ発動機NTTコミュニケーションズ東芝宗像サニックスNTTドコモ九州電…
33,サニックス,Thu Feb 07 10:57:57 +0000 2019,RT @insencemoon: サニックス杯SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019（男子）3月14日～17日　（女子）25日～26日@福岡県宗像市グローバルアリーナ既に出場が決まってる、東福岡や東海…
34,サニックス,Thu Feb 07 10:48:30 +0000 2019,RT @insencemoon: サニックス杯SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019（男子）3月14日～17日　（女子）25日～26日@福岡県宗像市グローバルアリーナ既に出場が決まってる、東福岡や東海…
35,サニックス,Thu Feb 07 10:41:17 +0000 2019,RT @insencemoon: 今日もここで。日章学園。このグランドで、全国優勝も果たした中等部と近年全国の常連の高等部約160人が練習しています。新人戦も制して、九州大会の出場も決まっています。全員が積極的に声を出して、ピリッと集中した空気感が素晴らしい。…
36,サニックス,Thu Feb 07 10:33:25 +0000 2019,RT @kiirokurokuro: ☆TLチーム公式インスタフォロワー数（ワイ調べ）トヨタ 6233Nコム 5268ヤマハ 4281キヤノン 2967クボタ 2910相模原 2390Honda 2117ドコモ 2061リコー 2054サニックス 2052…
37,サニックス,Thu Feb 07 10:30:04 +0000 2019,RT @kiirokurokuro: ☆TLチーム公式インスタフォロワー数（ワイ調べ）トヨタ 6233Nコム 5268ヤマハ 4281キヤノン 2967クボタ 2910相模原 2390Honda 2117ドコモ 2061リコー 2054サニックス 2052…
38,サニックス,Thu Feb 07 10:28:55 +0000 2019,RT @kiirokurokuro: ☆TLチーム公式インスタフォロワー数（ワイ調べ）トヨタ 6233Nコム 5268ヤマハ 4281キヤノン 2967クボタ 2910相模原 2390Honda 2117ドコモ 2061リコー 2054サニックス 2052…
39,サニックス,Thu Feb 07 10:27:36 +0000 2019,RT @sh5612: 今年のサニックス杯参加チームが発表されてた。謎のナイジェリアから招待。SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019 https://t.co/XwMTOF5045
40,サニックス,Thu Feb 07 10:27:36 +0000 2019,☆TLチーム公式インスタフォロワー数（ワイ調べ）トヨタ 6233Nコム 5268ヤマハ 4281キヤノン 2967クボタ 2910相模原 2390Honda 2117ドコモ 2061リコー 2054サニックス 2052日野 1831NEC 847
41,サニックス,Thu Feb 07 10:13:25 +0000 2019,うー。サニックス杯には招待されなかったか。旅程を替えな聞ければ。 特典枠て確保した席を目当ての日時に変更できるか。
42,サニックス,Thu Feb 07 10:08:51 +0000 2019,RT @insencemoon: サニックス杯SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019（男子）3月14日～17日　（女子）25日～26日@福岡県宗像市グローバルアリーナ既に出場が決まってる、東福岡や東海…
43,サニックス,Thu Feb 07 09:58:28 +0000 2019,サニックス杯！！マジか！行きたい…、めちゃくちゃ行きたい…。
44,サニックス,Thu Feb 07 09:57:22 +0000 2019,RT @tsujimaruflame: 2019サニックス杯出場チームU-17マレーシア🇲🇾CRMユナイテッドユース🇳🇬江蘇蘇寧FCユース🇨🇳慶煕高校🇰🇷青森山田高校尚志高校山梨学院高校流通経済大柏高校東福岡高校東海大福岡高校鹿島アントラーズユース清水エ…
45,サニックス,Thu Feb 07 09:43:51 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
46,サニックス,Thu Feb 07 09:43:49 +0000 2019,サニックス杯、相変わらず豪勢なメンツだな。
47,サニックス,Thu Feb 07 09:42:42 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
48,サニックス,Thu Feb 07 09:38:57 +0000 2019,RT @insencemoon: サニックス杯SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019（男子）3月14日～17日　（女子）25日～26日@福岡県宗像市グローバルアリーナ既に出場が決まってる、東福岡や東海…
49,サニックス,Thu Feb 07 09:29:04 +0000 2019,RT @ojdfporjgofdgjk: サニックスも参加チーム出てた。行きたかったなぁ～。 https://t.co/GdKNWP5n3S
50,サニックス,Thu Feb 07 09:18:35 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
51,サニックス,Thu Feb 07 09:08:04 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
52,サニックス,Thu Feb 07 09:03:16 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
53,サニックス,Thu Feb 07 08:56:02 +0000 2019,RT @insencemoon: サニックス杯SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019（男子）3月14日～17日　（女子）25日～26日@福岡県宗像市グローバルアリーナ既に出場が決まってる、東福岡や東海…
54,サニックス,Thu Feb 07 08:27:12 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
55,サニックス,Thu Feb 07 08:04:52 +0000 2019,RT @ojdfporjgofdgjk: サニックスも参加チーム出てた。行きたかったなぁ～。 https://t.co/GdKNWP5n3S
56,サニックス,Thu Feb 07 07:47:05 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
57,サニックス,Thu Feb 07 07:41:41 +0000 2019,RT @hanul2206: これ。2019 カップ戦◆プールAサントリーパナソニックホンダ日野栗田工業清水建設◆プールBヤマハNTTコム東芝宗像サニックスNTTドコモ九州電力◆プールCトヨタクボタキヤノンコカ・コーラ三菱重工相模原…
58,サニックス,Thu Feb 07 07:40:39 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
59,サニックス,Thu Feb 07 07:28:38 +0000 2019,RT @Yo_1_2011: ジャパンラグビー トップリーグカップ2019（仮称）　プール組分け 1/2プールＡサントリーパナソニックHonda日野栗田工業清水建設プールＢヤマハ発動機NTTコミュニケーションズ東芝宗像サニックスNTTドコモ九州電…
60,サニックス,Thu Feb 07 07:27:41 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
61,サニックス,Thu Feb 07 07:18:37 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
62,サニックス,Thu Feb 07 07:15:35 +0000 2019,RT @higashi555: 【予定】サニックス杯（出場チーム）U-17マレーシア・CRMユナイテッドティーンズFCユース・江蘇蘇寧FCユース・慶煕高・山梨学院・青森山田・鹿島アントラーズユース・清水エスパルスユース・アビスパ福岡U-18・東福岡・尚志・流経大柏・サガン鳥栖…
63,サニックス,Thu Feb 07 07:00:45 +0000 2019,RT @insencemoon: サニックス杯SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019（男子）3月14日～17日　（女子）25日～26日@福岡県宗像市グローバルアリーナ既に出場が決まってる、東福岡や東海…
