,Unnamed: 0,keyword,date,text,score
78,78,一正蒲鉾,Thu Feb 07 15:55:59 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
79,79,一正蒲鉾,Thu Feb 07 15:55:59 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
80,80,一正蒲鉾,Thu Feb 07 15:55:01 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
81,81,一正蒲鉾,Thu Feb 07 15:53:58 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
82,82,一正蒲鉾,Thu Feb 07 15:53:56 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
83,83,一正蒲鉾,Thu Feb 07 15:51:59 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
84,84,一正蒲鉾,Thu Feb 07 15:50:00 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
85,85,一正蒲鉾,Thu Feb 07 15:49:25 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
86,86,一正蒲鉾,Thu Feb 07 15:46:53 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
87,87,一正蒲鉾,Thu Feb 07 15:46:36 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
88,88,一正蒲鉾,Thu Feb 07 15:45:04 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
89,89,一正蒲鉾,Thu Feb 07 15:43:44 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
90,90,一正蒲鉾,Thu Feb 07 15:43:02 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
91,91,一正蒲鉾,Thu Feb 07 15:38:47 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
92,92,一正蒲鉾,Thu Feb 07 15:38:35 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
93,93,一正蒲鉾,Thu Feb 07 15:37:50 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
94,94,一正蒲鉾,Thu Feb 07 15:35:20 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
95,95,一正蒲鉾,Thu Feb 07 15:35:00 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
96,96,一正蒲鉾,Thu Feb 07 15:34:22 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
97,97,一正蒲鉾,Thu Feb 07 15:34:17 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
98,98,一正蒲鉾,Thu Feb 07 15:34:11 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
99,99,一正蒲鉾,Thu Feb 07 15:30:22 +0000 2019,RT @ichimasa_jp: ＜キャンペーン情報！！＞新商品！「スポちく」が30名様に当たる！スポーツの前後に手軽にたんぱく質補給ができる、高たんぱく低脂肪のちくわ「スポちく」を試してみたい方はぜひご参加くださ～い♪https://t.co/Sa6FYhxrQY#キャ…,3
